idCode,hxcf,hxcfen,ypmc,ypmcen,slh,jx,gytj,gg,cbzj,pzwh,scpzrq,ssxkzcyr,sccs,ssxszt,sllb,jpxzl,smsContent,smsAttname,source_url,cid,cas
121d634ea96f384dade49e48939a4e0e,头孢呋辛钠,Cefuroxime Sodium,注射用头孢呋辛钠,Cefuroxime Sodium for Injection,CYHB2150755,注射剂,注射,0.75g(按C16H16N4O8S计),否,国药准字H20010818,2022-08-29,丽珠集团丽珠制药厂,华北制药河北华民药业有限责任公司,新批准暂未销售,通过质量和疗效一致性评价的药品,,,,https://www.cde.org.cn/hymlj/detailPage/121d634ea96f384dade49e48939a4e0e,23670318,56238-63-2
d003029f6231dfacff14eb792f54ca6e,叶酸,Folic Acid,叶酸片,Folic Acid Tablets,CYHB2150752,片剂,口服,5mg,否,国药准字H12020215,2022-09-05,天津力生制药股份有限公司,天津力生制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,B03BB01,,,https://www.cde.org.cn/hymlj/detailPage/d003029f6231dfacff14eb792f54ca6e,135398658,59-30-3
a0c3d5d7483f07983be8bb5b157e964f,辛伐他汀,Simvastatin ,辛伐他汀片,Simvastatin Tablets,CYHB2150870,片剂,口服,10mg,否,国药准字H20083839,2022-08-23,山东鲁抗医药集团赛特有限责任公司,山东鲁抗医药集团赛特有限责任公司,上市销售中,通过质量和疗效一致性评价的药品,C10AA01,,,https://www.cde.org.cn/hymlj/detailPage/a0c3d5d7483f07983be8bb5b157e964f,54454,79902-63-9
0087dcf228bddf520fde640038dd509a,苯磺酸左氨氯地平,Levamlodipine Besilate,苯磺酸左氨氯地平片,Levamlodipine Besilate Tablets,CYHB2150609,片剂,口服,按左氨氯地平计2.5mg,否,国药准字H20073867,2022-08-27,山东新时代药业有限公司,山东新时代药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,C08CA17,,,https://www.cde.org.cn/hymlj/detailPage/0087dcf228bddf520fde640038dd509a,11365087,150566-71-5
13a545df752bafa3aa0d47a59f2ca1d6,苯磺酸左氨氯地平,Levamlodipine Besilate,苯磺酸左氨氯地平片,Levamlodipine Besilate Tablets,CYHB2150610,片剂,口服,按左氨氯地平计5mg,否,国药准字H20133161,2022-08-27,山东新时代药业有限公司,山东新时代药业有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,C08CA17,,,https://www.cde.org.cn/hymlj/detailPage/13a545df752bafa3aa0d47a59f2ca1d6,11365087,150566-71-5
5746accc7e114e9f1833550e4bd9f97d,消旋卡多曲,Racecadotril,消旋卡多曲颗粒,Racecadotril Granules,CYHB2150628,颗粒剂,口服,30mg,否,国药准字H20051055,2022-08-31,江苏正大丰海制药有限公司,江苏正大丰海制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,A07XA04,,,https://www.cde.org.cn/hymlj/detailPage/5746accc7e114e9f1833550e4bd9f97d,107751,81110-73-8
6ec21e93d93c923ffde4055a0aefa3d9,铝碳酸镁,Hydrotalcite,铝碳酸镁咀嚼片,Hydrotalcite Chewable Tablets,CYHB2151034,片剂,口服,0.5g,否,国药准字H20183327,2022-09-19,海南皇隆制药股份有限公司,海南皇隆制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,A02AD04,,,https://www.cde.org.cn/hymlj/detailPage/6ec21e93d93c923ffde4055a0aefa3d9,73415812,
1ccef4f4da5e65749857ee8daa31e9ea,哌柏西利,Palbociclib ,哌柏西利胶囊,Palbociclib Capsules,CYHS2100205,胶囊剂,口服,100mg,否,国药准字H20223634,2022-08-30,江西山香药业有限公司,江西山香药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,L01EF01,,,https://www.cde.org.cn/hymlj/detailPage/1ccef4f4da5e65749857ee8daa31e9ea,5330286,571190-30-2
eaee61208987eaac8b59075a1470e894,哌柏西利,Palbociclib,哌柏西利胶囊,Palbociclib Capsules,CYHS2100206,胶囊剂,口服,75mg,否,国药准字H20223635,2022-08-30,江西山香药业有限公司,江西山香药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,L01EF01,,,https://www.cde.org.cn/hymlj/detailPage/eaee61208987eaac8b59075a1470e894,5330286,571190-30-2
862e5d153daac462496e5c9809a33c0f,哌柏西利,Palbociclib,哌柏西利胶囊,Palbociclib Capsules,CYHS2100204,胶囊剂,口服,125mg,否,国药准字H20223633,2022-08-30,江西山香药业有限公司,江西山香药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,L01EF01,,,https://www.cde.org.cn/hymlj/detailPage/862e5d153daac462496e5c9809a33c0f,5330286,571190-30-2
deb21a43ed7cdfdb2eca2559e8276a66,艾塞那肽,,艾塞那肽注射液,Exenatide Injection,CYHS1700278,注射剂,注射,5μg（0.25mg/ml，1.2ml/支）,否,国药准字H20223542,2022-07-29,青海晨菲制药有限公司,青海晨菲制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,A10BJ01,,,https://www.cde.org.cn/hymlj/detailPage/deb21a43ed7cdfdb2eca2559e8276a66,445063,131-48-6
41a358972ee25a92c3b79e5e907e7b0b,咖啡因,,枸橼酸咖啡因注射液,Caffeine Citrate Injection,CYHB2200398,注射剂,注射,1ml︰20mg（相当于C8H10N4O2 10mg）,否,国药准字H20227109,2022-08-25,安徽恒星制药有限公司,安徽恒星制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,,,,https://www.cde.org.cn/hymlj/detailPage/41a358972ee25a92c3b79e5e907e7b0b,445063,131-48-6
564b2eb53a58bf230371fffcc9636aa2,碘普罗胺,,碘普罗胺注射液,Iopromide Injection,CYHS2100203,注射剂,注射,100ml:76.89g,否,国药准字H20223632,2022-08-30,成都倍特药业股份有限公司,成都倍特药业股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,,,,https://www.cde.org.cn/hymlj/detailPage/564b2eb53a58bf230371fffcc9636aa2,445063,131-48-6
da0108d63413f3cb3dcc7ec35eda2481,右佐匹克隆,Dexzopiclone,右佐匹克隆片,Dexzopiclone Tablets,CYHS1900228,片剂,口服,1mg,否,国药准字H20213534,2021-06-22,齐鲁制药有限公司,齐鲁制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,N05CF04,,,https://www.cde.org.cn/hymlj/detailPage/da0108d63413f3cb3dcc7ec35eda2481,,
622dc645a82e8dc52ca54e31d6d74074,右佐匹克隆,Dexzopiclone,右佐匹克隆片,Dexzopiclone Tablets,CYHS1900230,片剂,口服,3mg,否,国药准字H20213536,2021-06-22,齐鲁制药有限公司,齐鲁制药有限公司,上市销售中,按化学药品新注册分类批准的仿制药,N05CF04,,,https://www.cde.org.cn/hymlj/detailPage/622dc645a82e8dc52ca54e31d6d74074,,
23485239cec221d49b0e2e66676b8335,右佐匹克隆,Dexzopiclone,右佐匹克隆片,Dexzopiclone Tablets,CYHS1900229,片剂,口服,2mg,否,国药准字H20213535,2021-06-22,齐鲁制药有限公司,齐鲁制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,N05CF04,,,https://www.cde.org.cn/hymlj/detailPage/23485239cec221d49b0e2e66676b8335,,
841c31cf04e905741b32564abd0861a7,甲苯磺酸艾多沙班,Edoxaban Tosilate,甲苯磺酸艾多沙班片,Edoxaban Tosilate Tablets,CYHS2101233,片剂,口服,15mg(按C24H30ClN7O4S计),否,国药准字H20223668,2022-09-14,海南先声药业有限公司,海南先声药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,B01AF03,,,https://www.cde.org.cn/hymlj/detailPage/841c31cf04e905741b32564abd0861a7,44610678,480449-71-6
d82277b2acf97e4a66d3ac8f8674f3bc,缬沙坦；苯磺酸氨氯地平,Valsartan and Amlodipine ,缬沙坦氨氯地平片（Ⅰ）,Valsartan and Amlodipine Tablets (I),CYHS2101486,片剂,口服,每片含缬沙坦80mg，氨氯地平5mg,否,国药准字H20223692,2022-09-20,石家庄四药有限公司,石家庄四药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,C09DB01,,,https://www.cde.org.cn/hymlj/detailPage/d82277b2acf97e4a66d3ac8f8674f3bc,,
113a6ab99cc5cae4a3adcda76c832c3c,碳酸镧,Lanthanum Carbonate,碳酸镧咀嚼片,Lanthanum Carbonate Chewable Tablets,CYHS2100288,片剂,口服,500mg（以镧计）,否,国药准字H20223690,2022-09-20,南京正大天晴制药有限公司,南京正大天晴制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,V03AE03,,,https://www.cde.org.cn/hymlj/detailPage/113a6ab99cc5cae4a3adcda76c832c3c,168924,587-26-8
0b751e6349ae415aa8f19a1d3cba6244,盐酸二甲双胍,Metformin Hydrochloride,盐酸二甲双胍缓释片,Metformin Hydrochloride Sustained-release Tablets,CYHB2150951,片剂,口服,0.5g(以盐酸二甲双胍计),否,国药准字H20060230,2022-09-16,山东司邦得制药有限公司,山东司邦得制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,A10BA02,,,https://www.cde.org.cn/hymlj/detailPage/0b751e6349ae415aa8f19a1d3cba6244,14219,1115-70-4
6d0614a6b80f0156086ca2954a039e1f,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB1950761,注射剂,注射,1.0g（按C22H22N6O7S2计）,否,国药准字H20163479,2021-04-25,福安药业集团庆余堂制药有限公司,福安药业集团庆余堂制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/6d0614a6b80f0156086ca2954a039e1f,5481173,72558-82-8
a4f07cfe5b44db691b260d9d45b21df6,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB2050122,注射剂,注射,1.0g（按C22H22N6O7S2计）,否,国药准字H20065463,2021-04-25,湖南科伦制药有限公司,湖南科伦制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/a4f07cfe5b44db691b260d9d45b21df6,5481173,72558-82-8
51efb3d9841afd93e3480fe2f577a734,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB2050096,注射剂,注射,1.0g（按C22H22N6O7S2计）,否,国药准字H53020507,2021-06-15,昆明积大制药股份有限公司,昆明积大制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/51efb3d9841afd93e3480fe2f577a734,,
6cebf387ea384a42b566bd404120371f,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB1950737,注射剂,注射,0.5g（按C22H22N6O7S2计）,否,国药准字H20023802,2021-03-18,海南海灵化学制药有限公司,海南海灵化学制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/6cebf387ea384a42b566bd404120371f,5481173,72558-82-8
aed0d8aa1ef14a0cab97d7e3e2246a5f,头孢他啶	,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB1950739,注射剂,注射,2.0g（按C22H22N6O7S2计）,否,国药准字H20033288,2021-03-18,海南海灵化学制药有限公司,海南海灵化学制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/aed0d8aa1ef14a0cab97d7e3e2246a5f,5481173,72558-82-8
3f03c713c614424d1269b8a8154de62b,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB1950738,注射剂,注射,1.0g（按C22H22N6O7S2计）,否,国药准字H20023524,2021-03-18,海南海灵化学制药有限公司,海南海灵化学制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/3f03c713c614424d1269b8a8154de62b,5481173,72558-82-8
75d1db747c44089aa4afcbc63c8e0e79,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB2050221,注射剂,注射,2.0g（按C22H22N6O7S2计）,否,国药准字H20043427,2021-04-25,成都倍特药业股份有限公司,成都倍特药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/75d1db747c44089aa4afcbc63c8e0e79,,
5dca544f7ae4410d2030cadcbeaee003,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB1950733,注射剂,注射,1.0g（按C22H22N6O7S2计）,否,国药准字H20043426,2021-03-18,成都倍特药业股份有限公司,成都倍特药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/5dca544f7ae4410d2030cadcbeaee003,5481173,72558-82-8
2b9e1829d298d5ad75909aa21a0f8fd6,头孢他啶,Ceftazidime,注射用头孢他啶,Ceftazidime for Injection,CYHB1906050,注射剂,注射,0.5g（按C22H22N6O7S2计）,否,国药准字H20217023,2021-03-18,成都倍特药业股份有限公司,成都倍特药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J01DD02,,,https://www.cde.org.cn/hymlj/detailPage/2b9e1829d298d5ad75909aa21a0f8fd6,5481173,72558-82-8
3b9798341b7c4326f209e2e5d1b874db,甲泼尼龙琥珀酸钠,Methylprednisolone Sodium Succinate,注射用甲泼尼龙琥珀酸钠,Methylprednisolone Sodium Succinate for Injection,CYHB1950572,注射剂,注射,40mg（按C22H30O5计）,否,国药准字H20030727,2021-04-16,国药集团容生制药有限公司,国药集团容生制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,H02AB04,,,https://www.cde.org.cn/hymlj/detailPage/3b9798341b7c4326f209e2e5d1b874db,23680530,2375-03-3
c2cdcba07fb2c918ca7ea187ba4a9cb3,甲泼尼龙琥珀酸钠,Methylprednisolone Sodium Succinate,注射用甲泼尼龙琥珀酸钠,Methylprednisolone Sodium Succinate for Injection,CYHB1950819,注射剂,注射,500mg（按C22H30O5计）,否,国药准字H20010098,2021-04-16,国药集团容生制药有限公司,国药集团容生制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,H02AB04,,,https://www.cde.org.cn/hymlj/detailPage/c2cdcba07fb2c918ca7ea187ba4a9cb3,23680530,2375-03-3
5359f3246711aca97a4bb474492d63cb,甲泼尼龙琥珀酸钠,Methylprednisolone Sodium Succinate,注射用甲泼尼龙琥珀酸钠,Methylprednisolone Sodium Succinate for Injection,CYHB1950817,注射剂,注射,125mg（按C22H30O5计）,否,国药准字H20040845,2021-04-16,国药集团容生制药有限公司,国药集团容生制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,H02AB04,,,https://www.cde.org.cn/hymlj/detailPage/5359f3246711aca97a4bb474492d63cb,23680530,2375-03-3
1ea32e1dca34f1b365db2b2e4d34a403,甲泼尼龙琥珀酸钠,Methylprednisolone Sodium Succinate ,注射用甲泼尼龙琥珀酸钠,Methylprednisolone Sodium Succinate for Injection,CYHB2050408,注射剂,注射,500mg（按C22H30O5计）,否,国药准字H20153195,2021-05-25,重庆华邦制药有限公司,重庆华邦制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,H02AB04,,,https://www.cde.org.cn/hymlj/detailPage/1ea32e1dca34f1b365db2b2e4d34a403,23680530,2375-03-3
e1bd3af2d1b0a8e7891e3c0ffa2ca2f9,重酒石酸去甲肾上腺素,Norepinephrine Bitartrate,重酒石酸去甲肾上腺素注射液,Norepinephrine Bitartrate Injection,CYHB1905146,注射剂,注射,4ml:8mg,否,国药准字H20217065,2021-07-30,远大医药（中国）有限公司,远大医药（中国）有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,C01CA03,,,https://www.cde.org.cn/hymlj/detailPage/e1bd3af2d1b0a8e7891e3c0ffa2ca2f9,3047796,
3fc423fa1a127cb4c7d6f9efc407cccd,盐酸利多卡因,Lidocaine Hydrochloride,盐酸利多卡因注射液,Lidocaine Hydrochloride Injection,CYHB2050137,注射剂,注射,5ml：0.1g,否,国药准字H42021839,2021-07-09,湖北天圣药业有限公司,湖北天圣药业有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,N01BB09,,,https://www.cde.org.cn/hymlj/detailPage/3fc423fa1a127cb4c7d6f9efc407cccd,6314,73-78-9
33a43002d7e5a5468b65a69d4d74b262,依达拉奉,Edaravone ,依达拉奉注射液,Edaravone Injection,CYHB1950030,注射剂,注射,20ml:30mg,否,国药准字H20051992,2021-06-01,吉林省博大制药股份有限公司,吉林省博大制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,N07XX14,,,https://www.cde.org.cn/hymlj/detailPage/33a43002d7e5a5468b65a69d4d74b262,4021,89-25-8
ea1eca5d441c095a6949e7520eaffab0,依达拉奉,Edaravone ,依达拉奉注射液,Edaravone Injection,CYHB2050053,注射剂,注射,20ml：30mg,否,国药准字H20080495,2021-08-18,昆明积大制药股份有限公司,昆明积大制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,N07XX14,,,https://www.cde.org.cn/hymlj/detailPage/ea1eca5d441c095a6949e7520eaffab0,4021,89-25-8
db03dde5c2ef6ca0f7e405d549813ebe,盐酸纳洛酮,Naloxone Hydrochloride,盐酸纳洛酮注射液,Naloxone Hydrochloride Injection,CYHB1950905,注射剂,注射,1ml:0.4mg,否,国药准字H20053314,2021-08-10,成都苑东生物制药股份有限公司,成都苑东生物制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,V03AB15,,,https://www.cde.org.cn/hymlj/detailPage/db03dde5c2ef6ca0f7e405d549813ebe,5464092,357-08-4
7d8137fae4dbb0e35bc08a514fe958c6,盐酸纳洛酮,Naloxone Hydrochloride,盐酸纳洛酮注射液,Naloxone Hydrochloride Injection,CYHB1950907,注射剂,注射,2ml:2mg,否,国药准字H20053316,2021-08-10,成都苑东生物制药股份有限公司,成都苑东生物制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,V03AB15,,,https://www.cde.org.cn/hymlj/detailPage/7d8137fae4dbb0e35bc08a514fe958c6,5464092,357-08-4
d5741e79d7bdb7260bdcdaeb8d18edaf,帕瑞昔布钠,Parecoxib Sodium,注射用帕瑞昔布钠,Parecoxib Sodium for Injection,CYHB2050347,注射剂,注射,20mg（按C19H18N2O4S计）,否,国药准字H20193248,2021-07-26,扬子江药业集团广州海瑞药业有限公司,扬子江药业集团广州海瑞药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,M01AH04,,,https://www.cde.org.cn/hymlj/detailPage/d5741e79d7bdb7260bdcdaeb8d18edaf,15895902,198470-85-8
78aadc21245755caf9ee2a7bc331d74b,硫辛酸,Thioctic Acid,硫辛酸注射液,Thioctic Acid Injiection,CYHB2050149,注射剂,注射,12ml：0.3g,否,国药准字H20183110,2021-05-13,四川美大康华康药业有限公司,四川美大康华康药业有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,A16AX01,,,https://www.cde.org.cn/hymlj/detailPage/78aadc21245755caf9ee2a7bc331d74b,864,62-46-4
e50f1103b055a6ce4016d6b18515d074,硫辛酸,Thioctic Acid,硫辛酸注射液,Thioctic Acid Injection,CYHB2040023,注射剂,注射,12ml：0.3g,否,国药准字H20203033,2021-05-31,花园药业股份有限公司,花园药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,A16AX01,,,https://www.cde.org.cn/hymlj/detailPage/e50f1103b055a6ce4016d6b18515d074,864,62-46-4
5adb6fc5d15231d6e2c4eb0a219ce928,硫辛酸,Thioctic Acid,硫辛酸注射液,Thioctic Acid Injection,CYHB2050213,注射剂,注射,12ml：0.3g,否,国药准字H20059737,2021-06-25,江苏神龙药业有限公司,江苏神龙药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,A16AX01,,,https://www.cde.org.cn/hymlj/detailPage/5adb6fc5d15231d6e2c4eb0a219ce928,864,62-46-4
bc27ed8c6451810e6789c6d78762ba2d,头孢地尼,Cefdinir,头孢地尼颗粒,Cefdinir Granules,CYHS2000309,颗粒剂,口服,50mg,否,国药准字H20223023,2022-01-18,山东海山药业有限公司,山东海山药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J01DD15,,,https://www.cde.org.cn/hymlj/detailPage/bc27ed8c6451810e6789c6d78762ba2d,6915944,
efa0a3c117294da547dadbfe5375fca5,盐酸胺碘酮,Amiodarone Hydrochloride,盐酸胺碘酮注射液,Amiodarone Hydrochloride Injection,CYHS1900070,注射剂,注射,3ml:150mg,否,国药准字H20223022,2022-01-18,上海信谊金朱药业有限公司,上海信谊金朱药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,C01BD01,,,https://www.cde.org.cn/hymlj/detailPage/efa0a3c117294da547dadbfe5375fca5,441325,19774-82-4
b6970dbf512111f41fc65dacdfa10c36,托拉塞米,Torasemide,托拉塞米注射液,Torasemide Injection,CYHS2000394,注射剂,静脉注射,4ml：20mg,否,国药准字H20213942,2021-12-14,南京臣功制药股份有限公司,南京臣功制药股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,C03CA04,,,https://www.cde.org.cn/hymlj/detailPage/b6970dbf512111f41fc65dacdfa10c36,41781,56211-40-6
a8f133d4268e205e4d357b42b7776fc8,孟鲁司特钠,Montelukast Sodium,孟鲁司特钠咀嚼片,Montelukast Sodium Chewable Tablets,CYHB2050768,片剂,口服,5mg(按孟鲁司特计),否,国药准字H20064828,2022-01-18,四川大冢制药有限公司,四川大冢制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,R03DC03,,,https://www.cde.org.cn/hymlj/detailPage/a8f133d4268e205e4d357b42b7776fc8,23663996,151767-02-1
99400f630b4bcd1e62aceadb3eb2e616,奥美拉唑,Omeprazole,奥美拉唑肠溶胶囊,Omeprazole Enteric Capsules,CYHB2050677,胶囊剂,口服,10mg,否,国药准字H20056062,2022-01-11,浙江金华康恩贝生物制药有限公司,浙江金华康恩贝生物制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,A02BC01,,,https://www.cde.org.cn/hymlj/detailPage/99400f630b4bcd1e62aceadb3eb2e616,4594,73590-58-6
5f24e92a45c57c545e5745198f1951d9,吡嗪酰胺,Pyrazinamide,吡嗪酰胺片,Pyrazinamide Tablets,CYHB2050201,片剂,口服,0.5g,否,国药准字H32024491,2022-01-18,苏州弘森药业股份有限公司,苏州弘森药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J04AK01,,,https://www.cde.org.cn/hymlj/detailPage/5f24e92a45c57c545e5745198f1951d9,1046,98-96-4
e754bbb04c9193aabbaa31edad4d809d,利伐沙班,Rivaroxaban,利伐沙班片,Rivaroxaban Tablets,CYHB2007401,片剂,口服,15mg,否,国药准字H20227005,2022-01-18,南京正大天晴制药有限公司,南京正大天晴制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,B01AF01,,,https://www.cde.org.cn/hymlj/detailPage/e754bbb04c9193aabbaa31edad4d809d,9875401,366789-02-8
d04b047e5d832ea4cba308e441fa1e04,头孢克肟,Cefixime,头孢克肟颗粒,Cefixime Granules,CYHB2050209,颗粒剂,口服,50mg（按C16H15N5O7S2计）,否,国药准字H20060636,2021-12-24,浙江莎普爱思药业股份有限公司,浙江莎普爱思药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD08,,,https://www.cde.org.cn/hymlj/detailPage/d04b047e5d832ea4cba308e441fa1e04,,
41adc0c778acd590d9335c8d3c725976,唑来膦酸,Zoledronic Acid,唑来膦酸注射液,Zoledronic acid Injection,CYHS1700359,注射剂,注射,100ml：4mg（按C5H10N2O7P2计）,否,国药准字H20213996,2021-12-31,石药集团恩必普药业有限公司,石药集团恩必普药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,M05BA08,,,https://www.cde.org.cn/hymlj/detailPage/41adc0c778acd590d9335c8d3c725976,68740,118072-93-8
1fd73c2a43a89fef634707f50bb11413,二甲双胍/西格列汀,Sitagliptin and Metformin,西格列汀二甲双胍缓释片,Sitagliptin Phosphate and Metformin Hydrochloride Sustained-release Tablets,CYHS1900502,片剂,口服,每片含磷酸西格列汀100mg（按C16H15F6N5O计）和盐酸二甲双胍1000mg,否,国药准字H20213961,2021-12-31,南京正大天晴制药有限公司,南京正大天晴制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,A10BD07,,,https://www.cde.org.cn/hymlj/detailPage/1fd73c2a43a89fef634707f50bb11413,,
fbca4860713e4d7025277ab008007a53,利格列汀,Linagliptin,利格列汀片,Linagliptin Tablets,CYHS2000811,片剂,口服,5mg,否,国药准字H20223036,2022-01-30,四川科伦药业股份有限公司,四川科伦药业股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,A10BH05,,,https://www.cde.org.cn/hymlj/detailPage/fbca4860713e4d7025277ab008007a53,10096344,668270-12-0
9e4ef15ba5363d7268deeefd50f6f693,头孢克洛,Cefaclor,头孢克洛干混悬剂,Cefaclor for Suspension,CYHB2050560,口服混悬剂,口服,5ml∶125mg（按C15H14ClN3O4S计）,否,国药准字H20045432,2022-01-26,广州南新制药有限公司,广州南新制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC04,,,https://www.cde.org.cn/hymlj/detailPage/9e4ef15ba5363d7268deeefd50f6f693,51039,53994-73-3
a945bea1ac92b602e5d50c6c6a2fb53f,奥美拉唑,Omeprazole,奥美拉唑肠溶胶囊,Omeprazole Enteric Capsules,CYHB2050675,胶囊剂,口服,20mg,否,国药准字H19991118,2022-01-11,浙江金华康恩贝生物制药有限公司,浙江金华康恩贝生物制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,A02BC01,,,https://www.cde.org.cn/hymlj/detailPage/a945bea1ac92b602e5d50c6c6a2fb53f,4594,73590-58-6
38eff41b11b0b4df6df09927bc9c8342,别嘌醇,Allopurinol ,别嘌醇片,Allopurinol Tablets,CYHB2050400,片剂,口服,0.1g,否,国药准字H11020750,2022-01-18,华润双鹤药业股份有限公司,华润双鹤药业股份有限公司,暂停销售,通过质量和疗效一致性评价的药品,M04AA01,,,https://www.cde.org.cn/hymlj/detailPage/38eff41b11b0b4df6df09927bc9c8342,135401907,315-30-0
5eca6db808c79118da667e590cb9df6c,布洛芬,Ibuprofen,布洛芬缓释胶囊,Ibuprofen Sustained-release Capsules,CYHB2050318,胶囊剂,口服,0.3g,否,国药准字H22026099,2022-01-28,吉林道君药业股份有限公司,吉林道君药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,M01AE01,,,https://www.cde.org.cn/hymlj/detailPage/5eca6db808c79118da667e590cb9df6c,3672,15687-27-1
fe1a15b317532cbfabf99a4ca0933f53,曲氟尿苷/替匹嘧啶,Trifluridine and Tipiracil,曲氟尿苷替匹嘧啶片,Trifluridine and Tipiracil Hydrochloride Tablets,CYHS1800379,片剂,口服,曲氟尿苷15mg与盐酸替匹嘧啶7.065mg,否,国药准字H20213714,2021-09-13,正大天晴药业集团股份有限公司,正大天晴药业集团股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,L01BC59,,,https://www.cde.org.cn/hymlj/detailPage/fe1a15b317532cbfabf99a4ca0933f53,9829639,
f94ea6297b9c7bbbc880695034a34618,粉体室：头孢他啶；液体室：葡萄糖,Ceftazidime；Glucose,注射用头孢他啶/5%葡萄糖注射液,Ceftazidime for Injection and 5% Glucose Injection,CYHS2000239,注射剂,注射,粉体室：1.0g（按C22H22N6O7S2计）；液体室：50ml：2.5g,否,国药准字H20213747,2021-09-24,湖南科伦制药有限公司,湖南科伦制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J01DD02 ,,,https://www.cde.org.cn/hymlj/detailPage/f94ea6297b9c7bbbc880695034a34618,,
