idCode,hxcf,hxcfen,ypmc,ypmcen,slh,jx,gytj,gg,cbzj,pzwh,scpzrq,ssxkzcyr,sccs,ssxszt,sllb,jpxzl,smsContent,smsAttname,source_url
45e2d89ef42dea22afbde6491676ce4d,厄洛替尼,Erlotinib Hydrochloride,盐酸厄洛替尼片,Erlotinib Hydrochloride Tablets,CYHS1790011,片剂,口服,0.15g,否,国药准字H20193262,2019-09-17,,上海创诺制药有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,L01XE03,,,https://www.cde.org.cn/hymlj/detailPage/45e2d89ef42dea22afbde6491676ce4d
bef39c22123b8f9e204c57cef57ef782,盐酸二甲双胍,Metformin Hydrochloride,盐酸二甲双胍缓释片,Metformin Hydrochloride Sustained -release Tablets,CYHS1790023,缓释片,口服,0.5g,否,国药准字H20193269,2019-09-17,,石药集团欧意药业有限公司,上市销售中,按化学药品新注册分类批准的仿制药,A10BA02,,,https://www.cde.org.cn/hymlj/detailPage/bef39c22123b8f9e204c57cef57ef782
05f9cd1c9173b73d2c9076232233a2d8,盐酸二甲双胍,Metformin Hydrochloride ,盐酸二甲双胍缓释片,Metformin Hydrochloride Sustained -release Tablets,CYHS1790024,缓释片,口服,0.75g,否,国药准字H20193270,2019-09-17,,石药集团欧意药业有限公司,上市销售中,按化学药品新注册分类批准的仿制药,A10BA02,,,https://www.cde.org.cn/hymlj/detailPage/05f9cd1c9173b73d2c9076232233a2d8
7c1546e9aed3a5fcc50124a174b05d02,甲硝唑,Metronidazole ,甲硝唑片,Metronidazole Tablets,CYHB1850282,片剂,口服,0.2g,否,国药准字H42021947,2019-09-24,,远大医药（中国）有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J01XD01 ,e074e0cb03a5deec89567cc74c6473cc,国药准字H42021947_甲硝唑片.pdf,https://www.cde.org.cn/hymlj/detailPage/7c1546e9aed3a5fcc50124a174b05d02
50b98609b06090a2b886f081f7862f74,头孢克洛,Cefaclor,头孢克洛胶囊,Cefaclor Capsules,CYHB1850403,胶囊剂,口服,0.5g(按C15H14ClN3O4S计算),否,国药准字H20046056,2019-09-30,,苏州中化药品工业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC04 ,67646202b05c1dce4bd3354fd435cbc6,国药准字H20046056_头孢克洛胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/50b98609b06090a2b886f081f7862f74
49082c97fc640fd202120ec1f6a45658,头孢克洛,Cefaclor,头孢克洛胶囊,Cefaclor Capsules,CYHB1850402,胶囊剂,口服,0.25g(按C15H14ClN3O4S计算),否,国药准字H20033599,2019-09-30,,苏州中化药品工业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC04 ,ea80cd1fe404248300a55d6545a10648,国药准字H20033599_头孢克洛胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/49082c97fc640fd202120ec1f6a45658
e90eed7501d012e68b2af6f98ed8e10f,右佐匹克隆,Dexzopiclone,右佐匹克隆片,Dexzopiclone Tablets,CYHB1950076,片剂,口服,3mg,否,国药准字H20070069,2019-09-29,,江苏天士力帝益药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,N05CF04,30af29a44c2a8aae116148f8c5df42b0,国药准字H20070069_右佐匹克隆片.pdf,https://www.cde.org.cn/hymlj/detailPage/e90eed7501d012e68b2af6f98ed8e10f
447cc65ecf15ffae0143df9164787650,苯磺酸氨氯地平,Amlodipine Besilate,苯磺酸氨氯地平片,Amlodipine Besilate Tablets,CYHB1850293,片剂,口服,5mg（按氨氯地平计）,否,国药准字H20066277,2019-09-24,,山东方明药业集团股份有限公司 ,新批准暂未销售,通过质量和疗效一致性评价的药品,C08CA01 ,e40b0e70687f54bafe32db52f4931957,国药准字H20066277_苯磺酸氨氯地平片.pdf,https://www.cde.org.cn/hymlj/detailPage/447cc65ecf15ffae0143df9164787650
9c44c06643f4e7d38d02d44f0a0b6f90,苯溴马隆,Benzbromarone,苯溴马隆片,Benzbromarone Tablets,CYHB1850306,片剂,口服,50mg,否,国药准字H20040348,2019-09-18,,宜昌东阳光长江药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,M04AB03 ,3cc3833861cb3a2a3cae2656132726c3,国药准字H20040348_苯溴马隆片.pdf,https://www.cde.org.cn/hymlj/detailPage/9c44c06643f4e7d38d02d44f0a0b6f90
221ff5e99592568ab8cacb6a3be3a1be,头孢拉定,Cefradine,头孢拉定胶囊,Cefradine Capsules,CYHB1850346,胶囊剂,口服,0.25g,否,国药准字H32020984,2019-09-10,,扬子江药业集团有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DB09 ,6cff91c8464dfc89ceb390e06f6ab004,国药准字H32020984_头孢拉定胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/221ff5e99592568ab8cacb6a3be3a1be
94f481ca1aa9743701893790974d83e6,聚乙二醇4000,Macrogol 4000,聚乙二醇4000散,Macrogol 4000 Powder,CYHB1850232,散剂,口服,10g,否,国药准字H20080092,2019-09-10,,马应龙药业集团股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,A06AD15,3c0877f9e047f78e7ffdbe8d00854ba2,国药准字H20080092_聚乙二醇4000散.pdf,https://www.cde.org.cn/hymlj/detailPage/94f481ca1aa9743701893790974d83e6
b44b568c589fbbf070979d61dba030be,维格列汀,Vildagliptin ,维格列汀片,Vildagliptin Tablets,CYHB1940027,片剂,口服,50mg,否,国药准字H20193067,2019-10-21,,齐鲁制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,A10BH02,e0d4b82e3d3dd7953a2f38326a6d74b6,国药准字H20193067_维格列汀片.pdf,https://www.cde.org.cn/hymlj/detailPage/b44b568c589fbbf070979d61dba030be
943c98a721dd50b815838aad67c6ec50,阿莫西林,Amoxicillin,阿莫西林胶囊,Amoxicillin Capsules,CYHB1850312,胶囊剂,口服,按C16H19N3O5S计 0.25g ,否,国药准字H19993034,2019-10-23,山东鲁抗医药股份有限公司,山东鲁抗医药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01CA04 ,19aad566c10b15f1f22fe34cb00ea3c0,国药准字H19993034_阿莫西林胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/943c98a721dd50b815838aad67c6ec50
914b64dcb950919cfdd56f5571ace29f,阿莫西林,Amoxicillin,阿莫西林胶囊,Amoxicillin Capsules,CYHB1850311,胶囊剂,口服,按C16H19N3O5S计算0.125g,否,国药准字H19993035,2019-10-23,山东鲁抗医药股份有限公司,山东鲁抗医药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01CA04 ,1f341697957b97d0fb49f5a861900b3d,国药准字H19993035_阿莫西林胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/914b64dcb950919cfdd56f5571ace29f
c4e00fbc9e427c47bb22b57f9945ee4a,羟苯磺酸钙,Calcium Dobesilate,羟苯磺酸钙胶囊,Calcium Dobesilate Capsules,CYHB1850195,胶囊剂,口服,0.5g（按C12H10CaO10S2·H2O计） ,否,国药准字H20110031,2019-10-31,,宁夏康亚药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,C05BX51 ,169978af656985edca0c2550db918154,国药准字H20110031_羟苯磺酸钙胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/c4e00fbc9e427c47bb22b57f9945ee4a
165f17e35fa9f3b21eeeabf35f126fdd,卡托普利,Captopril ,卡托普利片,Captopril Tablets,CYHB1850148,片剂,口服,25mg,否,国药准字H37020331,2019-11-07,山东新华制药股份有限公司,山东新华制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,C09AA01 ,f409b5dfe0103f5e711538f6e8b52232,国药准字H37020331_卡托普利片.pdf,https://www.cde.org.cn/hymlj/detailPage/165f17e35fa9f3b21eeeabf35f126fdd
005b0ef74fa04b8ca65026aa3776940b,那格列奈,Nateglinide ,那格列奈片,Nateglinide Tablets,CYHB1850322,片剂,口服,120mg,否,国药准字H20123016,2019-10-31,江苏德源药业股份有限公司,江苏德源药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,A10BX03 ,01c796df52cdd8c4a425a84f291ea873,国药准字H20123016_那格列奈片.pdf,https://www.cde.org.cn/hymlj/detailPage/005b0ef74fa04b8ca65026aa3776940b
ff4622e273087a18068924c859846669,头孢拉定,Cefradine,头孢拉定胶囊,Cefradine Capsules,CYHB1850358,胶囊剂,口服,0.25g,否,国药准字H20058843,2019-11-07,,山东罗欣药业集团股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DB09 ,916b54d824e7172635bf81e069817f5e,国药准字H20058843_头孢拉定胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/ff4622e273087a18068924c859846669
8b661ed6a16fb5f3ce3050796e10d182,异烟肼,Isoniazid,异烟肼片,Isoniazid Tablets,CYHB1850228,片剂,口服,100mg,否,国药准字H50020124,2019-11-05,,西南药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J04AC01,a935bd97a5dc6e2aaa9651b709743c10,国药准字H50020124_异烟肼片.pdf,https://www.cde.org.cn/hymlj/detailPage/8b661ed6a16fb5f3ce3050796e10d182
5a94476e78e2e9af2b42fea6cd384c10,头孢氨苄,Cefalexin ,头孢氨苄胶囊,Cefalexin Capsules,CYHB1850409,胶囊剂,口服,按C16H17N3O4S计0.25g,否,国药准字H13020524,2019-11-11,华北制药河北华民药业有限责任公司,华北制药河北华民药业有限责任公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J01DB01 ,7b230b8a2b8dc3797df483a3c25bfa78,国药准字H13020524_头孢氨苄胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/5a94476e78e2e9af2b42fea6cd384c10
f8ee8f852c28d43b0e796f47c6f4601a,布洛芬,Ibuprofen,布洛芬缓释胶囊,Ibuprofen Sustained-release Capsules,CYHB1850113,胶囊剂（缓释）,口服,0.3g,否,国药准字H31022720,2019-11-07,,上海信谊天平药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,M01AE01 ,22f801f4ccb9b2245fb54a31e41ed1ce,国药准字H31022720_布洛芬缓释胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/f8ee8f852c28d43b0e796f47c6f4601a
1f754c8e16227d3e8bc8d4fde2f90f06,头孢克肟,Cefixime,头孢克肟胶囊,Cefixime Capsules,CYHB1850326,胶囊剂,口服,100mg（按C16H15N5O7S2计）,否,国药准字H20041669,2019-11-14,石药集团欧意药业有限公司,石药集团欧意药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DD08,3a7738953776ac4260bf1f771934a53e,国药准字H20041669_头孢克肟胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/1f754c8e16227d3e8bc8d4fde2f90f06
b08802a94e97ae65047f6b415f91f186,厄贝沙坦;氢氯噻嗪,Irbesartan and Hydrochlorothiazide,厄贝沙坦氢氯噻嗪片,Irbesartan and Hydrochlorothiazide Tablets,CYHB1850141,片剂,口服,厄贝沙坦150mg/氢氯噻嗪12.5mg,否,国药准字H20133185,2019-11-05,,浙江爱诺生物药业股份有限公司 ,上市销售中,通过质量和疗效一致性评价的药品,C09DA04 ,5ce14f602e3971d67ce09da293f123b2,国药准字H20133185_厄贝沙坦氢氯噻嗪片.pdf,https://www.cde.org.cn/hymlj/detailPage/b08802a94e97ae65047f6b415f91f186
9c2d49b1af73fc6b63ff3135a2bbdafa,拉米夫定,Lamivudine ,拉米夫定片,Lamivudine Tablets,CYHB1850181,片剂,口服,0.1g,否,国药准字H20103481,2019-11-14,,湖南千金湘江药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J05AF05,a54c630542816e069edc5e0a936f803e,国药准字H20103481_拉米夫定片.pdf,https://www.cde.org.cn/hymlj/detailPage/9c2d49b1af73fc6b63ff3135a2bbdafa
c15bdec01be86933611b384060b76750,辛伐他汀,Simvastatin ,辛伐他汀片,Simvastatin Tablets,CYHB1850465,片剂,口服,20mg,否,国药准字H20084486,2019-11-07,,  山德士（中国）制药有限公司  ,上市销售中,通过质量和疗效一致性评价的药品,C10AA01 ,3cbece4599c0bf77084f59ff7e0a6ce6,国药准字H20084486_辛伐他汀片.pdf,https://www.cde.org.cn/hymlj/detailPage/c15bdec01be86933611b384060b76750
835f2949190bf08316aee532b6872ebd,阿莫西林,Amoxicillin,阿莫西林颗粒,Amoxicillin Granules,CYHB1850319,颗粒剂,口服,0.125g（按C16H19N3O5S计）,否,国药准字H20065138,2019-11-15,,湖南科伦制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01CA04 ,2e536f839d720fb53fcd6e8ada8089ea,国药准字H20065138_阿莫西林颗粒.pdf,https://www.cde.org.cn/hymlj/detailPage/835f2949190bf08316aee532b6872ebd
7a1a483acf8d8fa59e611f26d561edac,盐酸二甲双胍,Metformin Hydrochloride ,盐酸二甲双胍片,Metformin Hydrochloride Tablets,CYHB1850278,片剂,口服,0.25g,否,国药准字H20054790,2019-11-11,,石家庄以岭药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,A10BA02,dfb17b52f0dd1e6a276bc60b76556d3c,国药准字H20054790_盐酸二甲双胍片.pdf,https://www.cde.org.cn/hymlj/detailPage/7a1a483acf8d8fa59e611f26d561edac
dbd914545ab4bb2288acd76004088b53,利培酮,Risperidone ,利培酮分散片,Risperidone Dispersible Tablets,CYHB1940008,片剂,口服,1mg,否,国药准字H20100106,2019-11-11,江苏恩华药业股份有限公司,江苏恩华药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,N05AX08 ,aa40ef45ae1fe4871b9ae167e55cf041,国药准字H20100106_利培酮分散片.pdf,https://www.cde.org.cn/hymlj/detailPage/dbd914545ab4bb2288acd76004088b53
e32f94b0a3fbd418a82bbb62d9ec35bd,辛伐他汀,Simvastatin,辛伐他汀片,Simvastatin Tablets,CYHB1850466,片剂,口服,40mg,否,国药准字H20084487,2019-11-07,,山德士（中国）制药有限公司 ,上市销售中,通过质量和疗效一致性评价的药品,C10AA01 ,b88047d69ed353da1ec4ad3fb8f75f45,国药准字H20084487_辛伐他汀片.pdf,https://www.cde.org.cn/hymlj/detailPage/e32f94b0a3fbd418a82bbb62d9ec35bd
bfe8aa0abaacbea7c5b765768360cad9,利培酮,Risperidone ,利培酮口崩片,Risperidone Orally Disintegrating Tablets,CYHB1850381,片剂,口服,1mg,否,国药准字H20070319,2019-08-16,齐鲁制药有限公司,齐鲁制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,N05AX08 ,88033dd47bab29154ce7b5990f98182b,国药准字H20070319_利培酮口崩片.pdf,https://www.cde.org.cn/hymlj/detailPage/bfe8aa0abaacbea7c5b765768360cad9
052a43411eb267ceb975b063c3ddfc3b,缬沙坦,Valsartan,缬沙坦胶囊,Valsartan Capsules,CYHB1850305,胶囊剂,口服,80mg,否,国药准字H20133189,2019-11-11,,乐普恒久远药业有限公司 ,上市销售中,通过质量和疗效一致性评价的药品,C09C ,9228afdb99b370bbd3365e57f8863659,国药准字H20133189_缬沙坦胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/052a43411eb267ceb975b063c3ddfc3b
35e2e9deee5055941441ca708bc18680,布地奈德,Budesonide,吸入用布地奈德混悬液,Budesonide Suspension for Inhalation,,吸入混悬液,吸入,2ml:0.5mg,是,H20140474,1998-02-10,AstraZeneca Pty Ltd,AstraZeneca Pty Ltd,上市销售中,进口原研药品,R03BA02,,,https://www.cde.org.cn/hymlj/detailPage/35e2e9deee5055941441ca708bc18680
6abba65fc2a7f68969d33b0467979180,布地奈德,Budesonide,吸入用布地奈德混悬液,Budesonide Suspension for Inhalation,,吸入混悬液,吸入,2ml:1mg,是,H20140475,1998-02-10,AstraZeneca Pty Ltd,AstraZeneca Pty Ltd,上市销售中,进口原研药品,R03BA02,,,https://www.cde.org.cn/hymlj/detailPage/6abba65fc2a7f68969d33b0467979180
984d39e20531766f09999641dbfba2a4,盐酸罗哌卡因,Ropivacaine Hydrochloride,盐酸罗哌卡因注射液,Ropivacaine Hydrochloride Injection,,注射剂,其他（神经外周和硬膜外注射）,10ml:75mg,是,H20140764,1998-12-17,AstraZeneca AB,AstraZeneca AB,上市销售中,进口原研药品,N01BB09,,,https://www.cde.org.cn/hymlj/detailPage/984d39e20531766f09999641dbfba2a4
5bc4facc052e00de6bd63786fa8a3d19,盐酸罗哌卡因,Ropivacaine Hydrochloride,盐酸罗哌卡因注射液,Ropivacaine Hydrochloride Injection,,注射剂,其他（神经外周和硬膜外注射）,10ml:100mg,是,H20140763,1998-12-17,AstraZeneca AB,AstraZeneca AB,上市销售中,进口原研药品,N01BB09,,,https://www.cde.org.cn/hymlj/detailPage/5bc4facc052e00de6bd63786fa8a3d19
b91baa3fb983fea823ac738f6df1d930,醋酸加尼瑞克,Ganirelix,醋酸加尼瑞克注射液,Ganirelix Injection,,注射剂,皮下注射,0.5ml:0.25mg（以加尼瑞克计）,是,H20160574,2013-06-03,Merck Sharp & Dohme Limited,Vetter Pharma-Fertigung GmbH & Co.KG,上市销售中,进口原研药品,H01CC01,,,https://www.cde.org.cn/hymlj/detailPage/b91baa3fb983fea823ac738f6df1d930
b7892d45802c120cd26858696ef16148,醋酸卡泊芬净,Caspofungin Acetate,注射用醋酸卡泊芬净,Caspofungin Acetate for Injection,,注射剂,静脉输注,50mg（以卡泊芬净计）,是,H20171218,2002-10-29,Merck Sharp & Dohme Ltd,Laboratoires Merck Sharp & Dohme Chibret,上市销售中,进口原研药品,J02AX04,,,https://www.cde.org.cn/hymlj/detailPage/b7892d45802c120cd26858696ef16148
f6ff5f48ce848cfbb99e92542049ce5c,糠酸莫米松,Mometasone Furoate,糠酸莫米松鼻喷雾剂,Mometasone Furoate Aqueous Nasal Spray,,鼻喷雾剂,鼻腔,50微克/揿（0.05%）,是 ,H20140100,2000-07-14,MSD Belgium BVBA/SPRL,Schering-Plough Labo N.V.,上市销售中,进口原研药品,ROIAD09,,,https://www.cde.org.cn/hymlj/detailPage/f6ff5f48ce848cfbb99e92542049ce5c
ed6b2370dbf5c02731ccdfef20cd9156,头孢米诺钠,Cefminox Sodium,注射用头孢米诺钠,Cefminox Sodium for Injection,,注射剂,静脉注射,1.0g （以C16H21N7O7S3计）,是 ,H20150529;H20150530,1995-09-19,Meiji Seika Pharma Co.， Ltd.,API Co.， Ltd. Ikeda Pharmaceutical Plant,上市销售中,进口原研药品,J01DC12,,,https://www.cde.org.cn/hymlj/detailPage/ed6b2370dbf5c02731ccdfef20cd9156
a689bdc6bbe5eb8c03c746e9ef7d338a,盐酸屈他维林,Drotaverine Hydrochloride,盐酸屈他维林注射液,Drotaverine Hydrochloride Injection,,注射剂,肌肉注射,2ml:40mg,是 ,H20170302;H20170303,1997-03-12,Sanofi-aventis Private Co.Ltd.,CHINOIN Pharmaceutical and Chemical Works Private Co. Ltd.,上市销售中,进口原研药品,A03AD02,,,https://www.cde.org.cn/hymlj/detailPage/a689bdc6bbe5eb8c03c746e9ef7d338a
3bf89186bc441017aeb3929e13b5e901,泮托拉唑钠,Pantoprazole sodium,注射用泮托拉唑钠,Pantoprazole sodium for injection,,注射剂,静脉注射,40mg/瓶,是 ,H20150524,2001-11-22,Takeda GmbH,Takeda GmbH Production site Singen,上市销售中,进口原研药品,A02BC02,,,https://www.cde.org.cn/hymlj/detailPage/3bf89186bc441017aeb3929e13b5e901
fb8b113063b0bd4aa8ab07ad2754b8c0,硼替佐米,Bortezomib,注射用硼替佐米,Bortezomib for Injection ,,注射剂,静脉注射,1.0mg,是 ,H20171070,2009-09-21,Janssen-Cilag International N.V.,BSP Pharmaceuticals S.p.A.,上市销售中,进口原研药品 ,L01XX32,,,https://www.cde.org.cn/hymlj/detailPage/fb8b113063b0bd4aa8ab07ad2754b8c0
d29d971c063ba80c7d8578fd86ae7261,美罗培南,Meropenem,注射用美罗培南,Meropenem for Injection,,注射剂,静脉注射,0.5g（按C17H25N3O5S计）,是 ,H20140702;H20140703  ,1998-10-29,Sumitomo Dainippon Pharma Co.， Ltd.,Sumitomo Dainippon Pharma Co.， Ltd. Oita Plant,上市销售中,进口原研药品 ,J01DH02 ,,,https://www.cde.org.cn/hymlj/detailPage/d29d971c063ba80c7d8578fd86ae7261
d303dbb01e6e952eea557f3b9e4d3b93,沙美特罗；替卡松,Salmeterol Xinafoate; Fluticasone Propionate,沙美特罗替卡松粉吸入剂,Salmeterol Xinafoate and Fluticasone Propionate Powder for Inhalation,,干粉吸入剂,吸入,50ug/100ug/泡,是,H20150323,2001-11-07,Laboratoire GlaxoSmithKline,Glaxo Wellcome Production,上市销售中,进口原研药品 ,R03AK06,,,https://www.cde.org.cn/hymlj/detailPage/d303dbb01e6e952eea557f3b9e4d3b93
fb5d99a179c5b16398af9d16af248c65,沙美特罗；替卡松,Salmeterol Xinafoate; Fluticasone Propionate,沙美特罗替卡松粉吸入剂,Salmeterol Xinafoate and Fluticasone Propionate Powder for Inhalation,,干粉吸入剂,吸入,50ug/250ug/泡,是,H20150324,2001-11-07,Laboratoire GlaxoSmithKline,Glaxo Wellcome Production,上市销售中,进口原研药品 ,R03AK06,,,https://www.cde.org.cn/hymlj/detailPage/fb5d99a179c5b16398af9d16af248c65
3fc11bf73addfc79d9e25975773314ad,沙美特罗；替卡松,Salmeterol Xinafoate; Fluticasone Propionate,沙美特罗替卡松粉吸入剂,Salmeterol Xinafoate and Fluticasone Propionate Powder for Inhalation,,干粉吸入剂,吸入,50ug/500ug/泡,是,H20150325,2003-02-18,Laboratoire GlaxoSmithKline,Glaxo Wellcome Production,上市销售中,进口原研药品 ,R03AK06,,,https://www.cde.org.cn/hymlj/detailPage/3fc11bf73addfc79d9e25975773314ad
cc3745cb404283a78dc55dcc635d3355,非那雄胺,Finasteride ,非那雄胺片,Finasteride Tablets,CYHB1850253,片剂,口服,5mg,否,国药准字H20041327,2019-12-24,,扬子江药业集团四川海蓉药业有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,G04CB01 ,db3a0cf3163b9258448a3dddd2d6d06a,国药准字H20041327_非那雄胺片.pdf,https://www.cde.org.cn/hymlj/detailPage/cc3745cb404283a78dc55dcc635d3355
e10549eaab9ae83cf8e5c341d5c9194c,头孢呋辛酯,Cefuroxime Axetil,头孢呋辛酯片,Cefuroxime Axetil Tablets,CYHS1700112,片剂,口服,0.25g（按C16H16N4O8S计）,否,国药准字H20193368,2019-12-16,,深圳信立泰药业股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J01DC02,,,https://www.cde.org.cn/hymlj/detailPage/e10549eaab9ae83cf8e5c341d5c9194c
5b0ce16756047061803d2839d8e32199,非那雄胺,Finasteride,非那雄胺片,Finasteride Tablets,CYHB1950143,片剂,口服,5mg,否,国药准字H20041665,2019-12-24,,南京圣和药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,G04CB01 ,72e00a909b9f3da4000d13717d0b5f39,国药准字H20041665_非那雄胺片.pdf,https://www.cde.org.cn/hymlj/detailPage/5b0ce16756047061803d2839d8e32199
1ff4536e5d5bc157910ec593effec7fc,蒙脱石,Montmorillonite,蒙脱石散,Montmorillonite Powder,CYHB1850310,散剂,口服,每袋含蒙脱石3g,否,国药准字H20143336,2020-01-02,,山东鲁抗医药集团赛特有限责任公司,上市销售中,通过质量和疗效一致性评价的药品,A07BC05 ,50bda7e674ba7a80a6ad7a8462791084,国药准字H20143336_蒙脱石散.pdf,https://www.cde.org.cn/hymlj/detailPage/1ff4536e5d5bc157910ec593effec7fc
9a6eb45b768ac0df34367486723eaec6,盐酸二甲双胍,Metformin Hydrochloride ,盐酸二甲双胍片,Metformin Hydrochloride Tablets,CYHB1950010,片剂,口服,0.5g,否,国药准字H20113492,2019-12-27,,华北制药股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,A10BA02 ,e601cd6cf928165906bcea6a2ed67c5d,国药准字H20113492_盐酸二甲双胍片.pdf,https://www.cde.org.cn/hymlj/detailPage/9a6eb45b768ac0df34367486723eaec6
777705febdcb3caf821754f30bb7187c,阿莫西林,Amoxicillin ,阿莫西林胶囊,Amoxicillin Capsules,CYHB1850284,胶囊剂,口服,按C16H19N3O5S计0.5g ,否,国药准字H20043535,2020-01-07,华北制药股份有限公司,华北制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01CA04 ,e53260b8fc870427542d9ad644acdc08,国药准字H20043535_阿莫西林胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/777705febdcb3caf821754f30bb7187c
b6a18f7b67696f344d22240b5a7ee028,盐酸克林霉素,Clindamycin Hydrochloride,盐酸克林霉素胶囊,Clindamycin Hydrochloride Capsules,CYHB1850440,胶囊剂,口服,0.15g（按C18H33ClN2O5S计）,否,国药准字H37021043,2020-01-03,,山东方明药业集团股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J01FF01 ,b7efd56ea988a228ed16c098291bd518,国药准字H37021043_盐酸克林霉素胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/b6a18f7b67696f344d22240b5a7ee028
0f3a51aaabf63b9d777b5c44d106883b,头孢氨苄,Cefalexin ,头孢氨苄胶囊,Cefalexin Capsules,CYHB1850416,胶囊剂,口服,按C16H17N3O4S计0.25g,否,国药准字H22023551,2020-01-03,,长春迪瑞制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DB01 ,7cc95c56cff97c371cfebccddcee335a,国药准字H22023551_头孢氨苄胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/0f3a51aaabf63b9d777b5c44d106883b
5c6cc57c06517162803a6f67ddcb956c,阿莫西林,Amoxicillin,阿莫西林胶囊,Amoxicillin Capsules,CYHB1850058,胶囊剂,口服,按C16H19N3O5S计 0.25g ,否,国药准字H13020726,2020-01-07,华北制药股份有限公司,华北制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01CA04 ,cbb597a9ceb8a16796060400ae500594,国药准字H13020726_阿莫西林胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/5c6cc57c06517162803a6f67ddcb956c
628736acfd214109b01c6f00bc44425a,苯磺酸氨氯地平,Amlodipine Besilate,苯磺酸氨氯地平片,Amlodipine Besilate Tablets,CYHB1850396,片剂,口服,5mg（按C20H25ClN2O5计）,否,国药准字H20074123,2020-01-02,,上海天赐福生物工程有限公司,上市销售中,通过质量和疗效一致性评价的药品,C08CA01 ,0ef6f58c12e2232786824c7524a1f0c7,国药准字H20074123_苯磺酸氨氯地平片.pdf,https://www.cde.org.cn/hymlj/detailPage/628736acfd214109b01c6f00bc44425a
f50c80ac35d7e9781990895ddeae83a6,吲达帕胺,Indapamide,吲达帕胺片,Indapamide Tablets,CYHB1850436,片剂,口服,2.5mg,否,国药准字H21020135,2020-01-09,,天津天士力（辽宁）制药有限责任公司,上市销售中,通过质量和疗效一致性评价的药品,C03BA11 ,9de8f7b8aa83e580a0857acd96970731,国药准字H21020135_吲达帕胺片.pdf,https://www.cde.org.cn/hymlj/detailPage/f50c80ac35d7e9781990895ddeae83a6
bd3266e159bc557b8cd79dacb92ea58d,奥硝唑,Ornidazole ,奥硝唑片,Ornidazole Tablets,CYHB1850428,片剂,口服,0.25g,否,国药准字H20030148,2020-01-09,四川科伦药业股份有限公司,四川科伦药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,P01AB03 ,6e1c0600cdd0eee1e3c79fa10cc184d2,国药准字H20030148_奥硝唑片.pdf,https://www.cde.org.cn/hymlj/detailPage/bd3266e159bc557b8cd79dacb92ea58d
